date;sku_id;customer_id;wrhs_name;qnt
20180219;49794;1396766;Склад Самара;4
20180222;49794;1396766;Склад Самара;4
20180213;49794;1396766;Склад Самара;3
20180203;49794;1396771;Склад Самара;12
20180207;49794;1409240;Склад Самара;5
20180208;49794;1409240;Склад Самара;2
20180201;49794;1396782;Склад Самара;1
20180213;49794;1409187;Склад Самара;2
20180220;49794;1409187;Склад Самара;4
20180208;49794;1409189;Склад Самара;5
20180228;49794;1409846;Склад Самара;2
20180213;49794;1409846;Склад Самара;2
20180219;49794;1396783;Склад Самара;4
20180228;49794;1362636;Склад Екатеринбург;2
20180219;49794;35228;Головной склад;4
20180213;49794;25821;Головной склад;3
20180217;49794;83268;Головной склад;45
20180214;49794;93145;Головной склад;2
20180220;49794;81153;Головной склад;3
20180216;49794;25475;Головной склад;3
20180208;49794;1285356;Склад Хабаровск;4
20180222;49794;1272452;Склад Иркутск;5
20180220;49794;1215085;Склад Иркутск;1
20180221;49794;1224650;Склад Иркутск;4
20180212;49794;73996;Головной склад;3
20180224;49794;82963;Головной склад;2
20180203;49794;96916;Головной склад;2
20180212;49794;96916;Головной склад;4
20180206;49794;96918;Головной склад;4
20180208;49794;96918;Головной склад;17
20180226;49794;1321583;Склад Курск;1
20180226;49794;1430906;Склад Курск;3
20180220;49794;35314;Головной склад;3
20180212;49794;113832;Головной склад;3
20180214;49794;113832;Головной склад;19
20180214;49794;1300551;Склад Новосибирск;1
20180217;49794;50339;Головной склад;4
20180218;49794;1427843;Склад Астрахань;2
20180221;49794;1415138;Склад Краснодар;4
20180220;49794;1266271;Склад Самара;1
20180215;49794;1279720;Склад Владивосток;2
20180217;49794;1279720;Склад Владивосток;2
20180209;49794;1424648;Склад Омск;5
20180215;49794;1414442;Склад Новосибирск;39
20180216;49794;1414727;Склад Новосибирск;34
20180217;49794;1254267;Склад Барнаул;4
20180216;49794;1254263;Склад Барнаул;4
20180214;49794;1434352;Склад Новосибирск;18
20180215;49794;1434352;Склад Новосибирск;4
20180220;49794;1434352;Склад Новосибирск;5
20180226;49794;1434352;Склад Новосибирск;5
20180202;49794;1397594;Склад Самара;5
20180220;49794;1361916;Склад Екатеринбург;2
20180214;49794;1308066;Склад Санкт-Петербург;1
20180213;49794;121061;Головной склад;2
20180216;49794;1270968;Склад Краснодар;5
20180221;49794;1427890;Склад Астрахань;5
20180206;49794;1427891;Склад Астрахань;2
20180222;49794;1427891;Склад Астрахань;4
20180214;49794;1427908;Склад Астрахань;1
20180227;49794;1427908;Склад Астрахань;5
20180201;49794;1420990;Склад Санкт-Петербург;1
20180206;49794;1420990;Склад Санкт-Петербург;11
20180212;49794;1414537;Склад Санкт-Петербург;1
20180203;49794;1420989;Склад Санкт-Петербург;1
20180215;49794;1418905;Склад Санкт-Петербург;3
20180203;49794;1418899;Склад Санкт-Петербург;3
20180213;49794;1418899;Склад Санкт-Петербург;2
20180203;49794;1408627;Склад Санкт-Петербург;1
20180214;49794;1408627;Склад Санкт-Петербург;3
20180216;49794;1408627;Склад Санкт-Петербург;4
20180202;49794;1429951;Склад Санкт-Петербург;2
20180217;49794;1429951;Склад Санкт-Петербург;4
20180206;49794;1429951;Склад Санкт-Петербург;3
20180202;49794;1408619;Склад Санкт-Петербург;5
20180213;49794;1408619;Склад Санкт-Петербург;3
20180216;49794;1408619;Склад Санкт-Петербург;4
20180215;49794;1414777;Склад Санкт-Петербург;1
20180214;49794;1433324;Склад Санкт-Петербург;4
20180213;49794;1407926;Склад Санкт-Петербург;4
20180213;49794;1407930;Склад Санкт-Петербург;4
20180202;49794;1407928;Склад Санкт-Петербург;5
20180215;49794;1407928;Склад Санкт-Петербург;5
20180213;49794;1408625;Склад Санкт-Петербург;19
20180202;49794;1414778;Склад Санкт-Петербург;4
20180220;49794;1409745;Склад Санкт-Петербург;5
20180221;49794;1409745;Склад Санкт-Петербург;4
20180214;49794;1433327;Склад Санкт-Петербург;3
20180203;49794;1409747;Склад Санкт-Петербург;1
20180202;49794;1418901;Склад Санкт-Петербург;3
20180215;49794;1418901;Склад Санкт-Петербург;1
20180203;49794;1415668;Склад Санкт-Петербург;5
20180214;49794;1415668;Склад Санкт-Петербург;1
20180201;49794;1407925;Склад Санкт-Петербург;1
20180206;49794;1407925;Склад Санкт-Петербург;3
20180202;49794;1418783;Склад Санкт-Петербург;1
20180217;49794;1418783;Склад Санкт-Петербург;4
20180203;49794;1408623;Склад Санкт-Петербург;3
20180213;49794;1408623;Склад Санкт-Петербург;2
20180220;49794;1415672;Склад Санкт-Петербург;4
20180216;49794;1407931;Склад Санкт-Петербург;2
20180203;49794;1409744;Склад Санкт-Петербург;1
20180213;49794;1409744;Склад Санкт-Петербург;28
20180214;49794;1431954;Склад Санкт-Петербург;4
20180201;49794;1407927;Склад Санкт-Петербург;5
20180202;49794;1429952;Склад Санкт-Петербург;37
20180213;49794;1429952;Склад Санкт-Петербург;5
20180217;49794;1429952;Склад Санкт-Петербург;4
20180213;49794;1418898;Склад Санкт-Петербург;2
20180213;49794;1415671;Склад Санкт-Петербург;2
20180217;49794;1429947;Склад Санкт-Петербург;3
20180213;49794;1409749;Склад Санкт-Петербург;3
20180213;49794;1415664;Склад Санкт-Петербург;1
20180213;49794;1414779;Склад Санкт-Петербург;4
20180202;49794;1408621;Склад Санкт-Петербург;4
20180215;49794;1416032;Склад Санкт-Петербург;2
20180217;49794;1409746;Склад Санкт-Петербург;1
20180213;49794;1409743;Склад Санкт-Петербург;1
20180202;49794;1416293;Склад Санкт-Петербург;5
20180213;49794;1429946;Склад Санкт-Петербург;32
20180216;49794;1429946;Склад Санкт-Петербург;5
20180213;49794;1414775;Склад Санкт-Петербург;1
20180202;49794;1429945;Склад Санкт-Петербург;3
20180202;49794;1433325;Склад Санкт-Петербург;5
20180213;49794;1415665;Склад Санкт-Петербург;2
20180217;49794;1429956;Склад Санкт-Петербург;2
20180213;49794;1429956;Склад Санкт-Петербург;4
20180226;49794;1415465;Склад Санкт-Петербург;5
